repository,comment_url,author,author_association,file_path,line,comment_body,matched_keywords,owner,repo,comment_id,comment_year,generated_test,syntactic_validity,correct_archunit_usage,semantic_alignment_score,violation_detection_potential,test_execution_success,evaluation_explanation,is_obsolete,is_rule_clear,test_generation_possible,mutation_test_result,is_design_rule,auto_manual_agreement_syntactic_validity,auto_manual_agreement_correct_archunit_usage,auto_manual_agreement_semantic_alignment_score,auto_manual_agreement_violation_detection_potential
hyperledger/besu,https://github.com/hyperledger/besu/pull/408#discussion_r381581750,lucassaldanha,MEMBER,ethereum/api/src/main/java/org/hyperledger/besu/ethereum/api/jsonrpc/internal/privacy/methods/priv/PrivGetCode.java,,"""We have an abstraction for methods that have the block paramater to handle named or numbers, etc.
 Take a look at `PrivCall` and how it extends `AbstractBlockParameterMethod`. I believe we should make `PrivGetCode` extend `AbstractBlockParameterMethod`.""",extends,hyperledger,besu,381581750.0,2020.0,"```java
import com.tngtech.archunit.core.domain.JavaClasses;
import com.tngtech.archunit.core.importer.ClassFileImporter;
import com.tngtech.archunit.lang.ArchRule;
import org.junit.Test;

import static com.tngtech.archunit.lang.syntax.ArchRuleDefinition.classes;

public class PrivGetCodeArchitectureTest {

    @Test
    public void privGetCodeShouldExtendAbstractBlockParameterMethod() {
        JavaClasses importedClasses = new ClassFileImporter()
                .importPackages(""org.hyperledger.besu.ethereum.api.jsonrpc.internal.privacy.methods.priv"");

        ArchRule rule = classes()
                .that().haveSimpleName(""PrivGetCode"")
                .should().beAssignableTo(""org.hyperledger.besu.ethereum.api.jsonrpc.internal.methods.AbstractBlockParameterMethod"");

        rule.check(importedClasses);
    }
}
```",True,TRUE,2.0,--,FALSE,- representa a regra ,True,True,,,,True,True,True,False
hyperledger/besu,https://github.com/hyperledger/besu/pull/423#discussion_r383654389,lucassaldanha,MEMBER,ethereum/core/src/main/java/org/hyperledger/besu/ethereum/mainnet/precompiles/privacy/OnChainPrivacyPrecompiledContract.java,,"""This whole logic + `canExecuteResult.getOutput().toHexString().endsWith(""""0"""")` could be encapsulated into a method isContractLocked() or something that returns a boolean. This will improve readability.
 
 Example:
 
 ```
 [...]
 
 boolean isContractLocked = isContractLocked(messageFrame, currentBlockHeader, publicWorldState,
     privacyGroupId, blockchain, disposablePrivateState, privateWorldStateUpdater);
 
 boolean isAddingParticipant = isCallingAddParticipantFunction(privateTransaction);
 
 if (isAddingParticipant && !isContractLocked) {
   LOG.debug(
       """"Privacy Group {} is not locked while trying to add to group with commitment {}"""",
       privacyGroupId.toHexString(),
       messageFrame.getTransactionHash());
   return Bytes.EMPTY;
 }
 
 if (!isAddingParticipant && isContractLocked) {
   LOG.debug(
       """"Privacy Group {} is locked while trying to execute transaction with commitment {}"""",
       privacyGroupId.toHexString(),
       messageFrame.getTransactionHash());
   return Bytes.EMPTY;
 }
 
 [...]
 ```""",contract,hyperledger,besu,383654389.0,2020.0,"```java
import com.tngtech.archunit.core.domain.JavaClasses;
import com.tngtech.archunit.core.importer.ClassFileImporter;
import com.tngtech.archunit.lang.ArchRule;
import org.junit.Test;

import static com.tngtech.archunit.lang.syntax.ArchRuleDefinition.methods;

public class OnChainPrivacyPrecompiledContractTest {

    @Test
    public void shouldHaveIsContractLockedMethod() {
        JavaClasses importedClasses = new ClassFileImporter()
                .importPackages(""org.hyperledger.besu.ethereum.mainnet.precompiles.privacy"");

        ArchRule rule = methods()
                .that().haveName(""isContractLocked"")
                .and().areDeclaredInClassesThat().haveSimpleName(""OnChainPrivacyPrecompiledContract"")
                .should().bePublic();

        rule.check(importedClasses);
    }
}
```",True,TRUE,1.0,--,FALSE,"- a regra nao fala sobre o metodo ser publico
- nao certifica que a classe contem o metodo",True,False,,,,True,True,True,False
hyperledger/besu,https://github.com/hyperledger/besu/pull/423#discussion_r386222188,pinges,CONTRIBUTOR,ethereum/core/src/main/java/org/hyperledger/besu/ethereum/privacy/markertransaction/PrivateMarkerTransactionFactory.java,42.0,"""Do we need both of these abstract methods? At least we should use only the protected create method that takes the precompile address as a parameter for both of these ...""",should use,hyperledger,besu,386222188.0,2020.0,NO_ARCHITECTURAL_TEST_POSSIBLE,False,FALSE,0.0,0,FALSE,- dava pra fazer teste,True,False,,,,False,True,True,True
hyperledger/besu,https://github.com/hyperledger/besu/pull/622#discussion_r403110365,shemnon,MEMBER,ethereum/core/src/main/java/org/hyperledger/besu/ethereum/core/fees/EIP1559Config.java,,"""These numbers could change in future blocks, especially the target and max gas used.  I think this should be an interface with static methods for each fork.  Call the first one """"experimental"""" or just """"EIP1559"""".  I could see this moving into ProtocolSchedule once it ships, but while it is experimental it's own interface is fine.""",interface,hyperledger,besu,403110365.0,2020.0,"```java
import com.tngtech.archunit.core.domain.JavaClasses;
import com.tngtech.archunit.core.importer.ClassFileImporter;
import com.tngtech.archunit.lang.ArchRule;
import org.junit.Test;

import static com.tngtech.archunit.lang.syntax.ArchRuleDefinition.classes;

public class EIP1559ConfigArchitectureTest {

    @Test
    public void eip1559ConfigShouldBeAnInterface() {
        JavaClasses importedClasses = new ClassFileImporter()
                .importPackages(""org.hyperledger.besu.ethereum.core.fees"");

        ArchRule rule = classes()
                .that().haveSimpleName(""EIP1559Config"")
                .should().beInterfaces();

        rule.check(importedClasses);
    }

    @Test
    public void eip1559ConfigShouldHaveStaticMethods() {
        JavaClasses importedClasses = new ClassFileImporter()
                .importPackages(""org.hyperledger.besu.ethereum.core.fees"");

        ArchRule rule = classes()
                .that().haveSimpleName(""EIP1559Config"")
                .should().haveOnlyStaticMethods();

        rule.check(importedClasses);
    }
}
```",True,FALSE,1.0,0,FALSE,"- inventou um metodo
- nao verifica a parte do ""each fork""",True,False,,,,True,True,True,False
hyperledger/besu,https://github.com/hyperledger/besu/pull/666#discussion_r405208398,rain-on,CONTRIBUTOR,ethereum/p2p/src/main/java/org/hyperledger/besu/ethereum/p2p/rlpx/connections/netty/HandshakeHandlerOutbound.java,57.0,"""Thinking not - NodeKey is all about protecting this node's identity/private key - the Peer in this question is someone remote.
 I.e. only operations for _our_ node key need to go via the NodeKey interface""",interface,hyperledger,besu,405208398.0,2020.0,"```java
import com.tngtech.archunit.core.domain.JavaClasses;
import com.tngtech.archunit.core.importer.ClassFileImporter;
import com.tngtech.archunit.lang.ArchRule;
import org.junit.Test;

import static com.tngtech.archunit.lang.syntax.ArchRuleDefinition.noClasses;

public class HandshakeHandlerOutboundArchitectureTest {

    @Test
    public void handshakeHandlerOutboundShouldNotDependOnPeerOperations() {
        JavaClasses importedClasses = new ClassFileImporter()
                .importPackages(""org.hyperledger.besu.ethereum.p2p.rlpx.connections.netty"");

        ArchRule rule = noClasses()
                .that().resideInAPackage(""..netty.."")
                .should().dependOnClassesThat().resideInAPackage(""..peer.."");

        rule.check(importedClasses);
    }
}
```",True,TRUE,0.0,0,TRUE,"- nao usou o nome certo do pacote (por isso passou)
- mas como esta muito restritiva, quando mudo para o pacote certo, ele nao passa
- nao tem a ver com a regra porque ele nao diz nada sobre o nodekey estar no pacote netty ",False,False,,- o proprio codigo ,,True,True,False,False
hyperledger/besu,https://github.com/hyperledger/besu/pull/713#discussion_r409576726,shemnon,MEMBER,plugin-api/src/main/java/org/hyperledger/besu/plugin/services/securitymodule/Signature.java,,"""This should be an interface not a class.""",interface,hyperledger,besu,409576726.0,2020.0,"```java
import com.tngtech.archunit.core.domain.JavaClasses;
import com.tngtech.archunit.core.importer.ClassFileImporter;
import com.tngtech.archunit.lang.ArchRule;
import org.junit.Test;

import static com.tngtech.archunit.lang.syntax.ArchRuleDefinition.classes;

public class SignatureArchitectureTest {

    @Test
    public void signatureShouldBeAnInterface() {
        JavaClasses importedClasses = new ClassFileImporter()
                .importPackages(""org.hyperledger.besu.plugin.services.securitymodule"");

        ArchRule rule = classes()
                .that().haveSimpleName(""Signature"")
                .should().beInterfaces();

        rule.check(importedClasses);
    }
}
```",True,TRUE,2.0,2,TRUE,- esta de acordo com a regra ,False,True,,- transformar Signature em classe,,True,True,True,True
hyperledger/besu,https://github.com/hyperledger/besu/pull/713#discussion_r409576988,shemnon,MEMBER,plugin-api/src/main/java/org/hyperledger/besu/plugin/services/securitymodule/PublicKey.java,,"""This should be an interface not a class.""",interface,hyperledger,besu,409576988.0,2020.0,"```java
import com.tngtech.archunit.core.domain.JavaClasses;
import com.tngtech.archunit.core.importer.ClassFileImporter;
import com.tngtech.archunit.lang.ArchRule;
import org.junit.Test;

import static com.tngtech.archunit.lang.syntax.ArchRuleDefinition.classes;

public class PublicKeyArchitectureTest {

    @Test
    public void publicKeyShouldBeAnInterface() {
        JavaClasses importedClasses = new ClassFileImporter()
                .importPackages(""org.hyperledger.besu.plugin.services.securitymodule"");

        ArchRule rule = classes()
                .that().haveSimpleName(""PublicKey"")
                .should().beInterfaces();

        rule.check(importedClasses);
    }
}
```",True,TRUE,2.0,2,TRUE,- esta de acordo com a regra ,False,True,,- transformar PublicKey em classe,,True,True,True,True
hyperledger/besu,https://github.com/hyperledger/besu/pull/713#discussion_r409990520,jframe,CONTRIBUTOR,plugin-api/src/main/java/org/hyperledger/besu/plugin/services/SecurityModuleService.java,,"""Is there any benefit for this to extend Function? Would of expected this to be a top level class with a create method following the style done for storage API which has a KeyValueStorageFactory""",factory,hyperledger,besu,409990520.0,2020.0,NO_ARCHITECTURAL_TEST_POSSIBLE,False,FALSE,0.0,0,FALSE,- dava pra fazer teste,False,False,,,,False,True,True,True
hyperledger/besu,https://github.com/hyperledger/besu/pull/713#discussion_r409995331,usmansaleem,MEMBER,plugin-api/src/main/java/org/hyperledger/besu/plugin/services/securitymodule/Signature.java,,"""refactored as interface.""",interface,hyperledger,besu,409995331.0,2020.0,"```java
import com.tngtech.archunit.core.domain.JavaClasses;
import com.tngtech.archunit.core.importer.ClassFileImporter;
import com.tngtech.archunit.lang.ArchRule;
import org.junit.Test;

import static com.tngtech.archunit.lang.syntax.ArchRuleDefinition.classes;

public class SignatureArchitectureTest {

    @Test
    public void signatureShouldBeAnInterface() {
        JavaClasses importedClasses = new ClassFileImporter()
                .importPackages(""org.hyperledger.besu.plugin.services.securitymodule"");

        ArchRule rule = classes()
                .that().haveSimpleName(""Signature"")
                .should().beInterfaces();

        rule.check(importedClasses);
    }
}
```",True,TRUE,2.0,2,TRUE,- esta de acordo com a regra ,False,False,,- transformar Signature em classe,,True,True,True,True
hyperledger/besu,https://github.com/hyperledger/besu/pull/713#discussion_r409995361,usmansaleem,MEMBER,plugin-api/src/main/java/org/hyperledger/besu/plugin/services/securitymodule/PublicKey.java,,"""refactored as interface.""",interface,hyperledger,besu,409995361.0,2020.0,NO_ARCHITECTURAL_TEST_POSSIBLE,False,FALSE,0.0,0,FALSE,- dava pra fazer teste,False,False,,,,False,True,True,True
hyperledger/besu,https://github.com/hyperledger/besu/pull/759#discussion_r412813078,abdelhamidbakhta,CONTRIBUTOR,ethereum/core/src/main/java/org/hyperledger/besu/ethereum/core/fees/BaseFee.java,,"""Actually the value is defined in `FeeMarket` interface: `getBasefeeMaxChangeDenominator`
 Removed the constant in favor of the interface method""",interface,hyperledger,besu,412813078.0,2020.0,"```java
import com.tngtech.archunit.core.domain.JavaClasses;
import com.tngtech.archunit.core.importer.ClassFileImporter;
import com.tngtech.archunit.lang.ArchRule;
import org.junit.Test;

import static com.tngtech.archunit.lang.syntax.ArchRuleDefinition.noClasses;

public class BaseFeeArchitectureTest {

    @Test
    public void baseFeeShouldNotDefineConstants() {
        JavaClasses importedClasses = new ClassFileImporter()
                .importPackages(""org.hyperledger.besu.ethereum.core.fees"");

        ArchRule rule = noClasses()
                .that().resideInAPackage(""..fees.."")
                .should().containField(""getBasefeeMaxChangeDenominator"");

        rule.check(importedClasses);
    }
}
```",True,FALSE,0.0,0,FALSE,"- getBasefeeMaxChangeDenominator nao é um field
- inventou um metodo",True,False,,,,True,True,True,True
hyperledger/besu,https://github.com/hyperledger/besu/pull/842#discussion_r421088179,shemnon,MEMBER,ethereum/api/src/main/java/org/hyperledger/besu/ethereum/api/jsonrpc/internal/methods/EthEstimateGas.java,,"""I'd prefer we clone and change the object instead of introducing a single mutable field into an otherwise immutable class.
 
 ```suggestion
 JsonCallParameter modifiedCallParams =
         overrideGasLimitAndPrice(callParams, highGasLimit);
 ```""",override,hyperledger,besu,421088179.0,2020.0,NO_ARCHITECTURAL_TEST_POSSIBLE,False,FALSE,0.0,0,FALSE,- detalhe de implementacao,False,False,,,,False,True,True,True
hyperledger/besu,https://github.com/hyperledger/besu/pull/1018#discussion_r433980423,RatanRSur,CONTRIBUTOR,ethereum/eth/src/main/java/org/hyperledger/besu/ethereum/eth/manager/ForkIdManager.java,,"""I suggest we put `implements Predicate<ForkId>` here so that we can get all the other `Predicate` methods for free""",implements,hyperledger,besu,433980423.0,2020.0,"```java
import com.tngtech.archunit.core.domain.JavaClasses;
import com.tngtech.archunit.core.importer.ClassFileImporter;
import com.tngtech.archunit.lang.ArchRule;
import org.junit.Test;

import static com.tngtech.archunit.lang.syntax.ArchRuleDefinition.classes;

public class ForkIdManagerArchitectureTest {

    @Test
    public void forkIdManagerShouldImplementPredicate() {
        JavaClasses importedClasses = new ClassFileImporter()
                .importPackages(""org.hyperledger.besu"");

        ArchRule rule = classes()
                .that().haveSimpleName(""ForkIdManager"")
                .should().implement(""java.util.function.Predicate"");

        rule.check(importedClasses);
    }
}
```",True,TRUE,2.0,--,FALSE,- regra nao é seguida no codigo (obsoleta),True,False,,- teste falhou porque regra nao é seguida no codigo,,True,True,False,False
hyperledger/besu,https://github.com/hyperledger/besu/pull/1071#discussion_r440072034,matkt,CONTRIBUTOR,ethereum/blockcreation/src/main/java/org/hyperledger/besu/ethereum/blockcreation/AbstractMiningCoordinator.java,,"""I created two methods `onPauseMining` and `onResumeMining` which allow to keep the main implementation in the abstract class""",abstract class,hyperledger,besu,440072034.0,2020.0,"```java
import com.tngtech.archunit.core.domain.JavaClasses;
import com.tngtech.archunit.core.importer.ClassFileImporter;
import com.tngtech.archunit.lang.ArchRule;
import org.junit.Test;

import static com.tngtech.archunit.lang.syntax.ArchRuleDefinition.methods;

public class MiningCoordinatorArchitectureTest {

    @Test
    public void abstractMiningCoordinatorShouldHavePauseAndResumeMethods() {
        JavaClasses importedClasses = new ClassFileImporter()
                .importPackages(""org.hyperledger.besu.ethereum.blockcreation"");

        ArchRule rule = methods()
                .that().areDeclaredInClassesThat().areAssignableTo(AbstractMiningCoordinator.class)
                .and().haveName(""onPauseMining"")
                .or().haveName(""onResumeMining"")
                .should().bePublic();

        rule.check(importedClasses);
    }
}
```",True,TRUE,1.0,1,TRUE,- nao representa bem a regra. a regra fala sobre ter a implementacao principal na classe abstrata e o teste verifica metodos em todas as classes que sao assignable para a classe abstrata,False,True,,"- metodos nao sao implementados na classe abstrata (passou)
- metodos nao sao implementados nas classes filhas (passou)
- metodos nao sao implementados na interface que a classe abstrata implementa (falhou)",,True,True,True,True
hyperledger/besu,https://github.com/hyperledger/besu/pull/1288#discussion_r469611904,lucassaldanha,MEMBER,ethereum/core/src/main/java/org/hyperledger/besu/ethereum/mainnet/precompiles/privacy/OnChainPrivacyPrecompiledContract.java,294.0,"""Can't we add this to the class that encapsulates the interaction with the contract? `OnchainPrivacyGroupContract`""",contract,hyperledger,besu,469611904.0,2020.0,NO_ARCHITECTURAL_TEST_POSSIBLE,False,FALSE,0.0,0,FALSE,- dava pra fazer teste,True,False,,,,False,True,True,True
hyperledger/besu,https://github.com/hyperledger/besu/pull/1409#discussion_r497754629,shemnon,MEMBER,ethereum/blockcreation/src/main/java/org/hyperledger/besu/ethereum/blockcreation/GasLimitCalculator.java,,"""Not a fan of the name that LongUnaryOperator forces sub-classes to use (`applyAsLong`) - it's not very readable and clear as to what is being overridden.  Do we really need the syntactic sugar features that the functional comosition provides?  i.e. will we ever actually use them?
 
 For readability I would prefer a non-extending interface with one method `calculateNextGasTarget` so it reads clearly what is going on in subclasses.""","interface, subclass",hyperledger,besu,497754629.0,2020.0,"```java
import com.tngtech.archunit.core.domain.JavaClasses;
import com.tngtech.archunit.core.importer.ClassFileImporter;
import com.tngtech.archunit.lang.ArchRule;
import org.junit.Test;

import static com.tngtech.archunit.lang.syntax.ArchRuleDefinition.classes;

public class GasLimitCalculatorArchitectureTest {

    @Test
    public void gasLimitCalculatorShouldNotExtendLongUnaryOperator() {
        JavaClasses importedClasses = new ClassFileImporter()
                .importPackages(""org.hyperledger.besu.ethereum.blockcreation"");

        ArchRule rule = classes()
                .that().haveSimpleName(""GasLimitCalculator"")
                .should().notBeAssignableTo(LongUnaryOperator.class);

        rule.check(importedClasses);
    }

    @Test
    public void gasLimitCalculatorShouldImplementCalculateNextGasTargetMethod() {
        JavaClasses importedClasses = new ClassFileImporter()
                .importPackages(""org.hyperledger.besu.ethereum.blockcreation"");

        ArchRule rule = classes()
                .that().haveSimpleName(""GasLimitCalculator"")
                .should().haveMethodWithName(""calculateNextGasTarget"");

        rule.check(importedClasses);
    }
}
```",True,FALSE,2.0,0,FALSE,- esta de acordo com a regra mas inventou metodo do archunit,False,False,,,,True,False,False,False
hyperledger/besu,https://github.com/hyperledger/besu/pull/1219#discussion_r510949016,mbaxter,CONTRIBUTOR,ethereum/trie/src/main/java/org/hyperledger/besu/ethereum/trie/SimpleMerklePatriciaTrie.java,,"""Alternatively, I'd be tempted to just expose `getRoot()` on the `Trie` interface, and move this logic into the `Pruner`...""",interface,hyperledger,besu,510949016.0,2020.0,"```java
import com.tngtech.archunit.core.domain.JavaClasses;
import com.tngtech.archunit.core.importer.ClassFileImporter;
import com.tngtech.archunit.lang.ArchRule;
import org.junit.Test;

import static com.tngtech.archunit.lang.syntax.ArchRuleDefinition.methods;

public class TrieInterfaceTest {

    @Test
    public void trieInterfaceShouldContainGetRootMethod() {
        JavaClasses importedClasses = new ClassFileImporter()
                .importPackages(""org.hyperledger.besu.ethereum.trie"");

        ArchRule rule = methods()
                .that().areDeclaredIn(""org.hyperledger.besu.ethereum.trie.Trie"")
                .should().haveName(""getRoot"");

        rule.check(importedClasses);
    }
}
```",True,TRUE,1.0,--,FALSE,"- classe Trie nao existe
- teste verifica que todos os metodos na classe Trie tem nome getRoot
- nao verifica a parte do Pruner",True,False,,,,True,True,True,False
hyperledger/besu,https://github.com/hyperledger/besu/pull/1492#discussion_r512221037,shemnon,MEMBER,metrics/core/src/main/java/org/hyperledger/besu/metrics/prometheus/PrometheusMetricsSystem.java,,"""No, move it to a new system neutral class.  The interface is not the bootstrap.""",interface,hyperledger,besu,512221037.0,2020.0,NO_ARCHITECTURAL_TEST_POSSIBLE,False,FALSE,0.0,0,FALSE,- dava pra fazer teste,False,False,,,,False,True,True,True
hyperledger/besu,https://github.com/hyperledger/besu/pull/1538#discussion_r518986680,shemnon,MEMBER,ethereum/api/src/main/java/org/hyperledger/besu/ethereum/api/jsonrpc/internal/methods/EthGetMinerDataByBlockNumber.java,55.0,"""This looks duplicated from what is in `EthGetMinerDataByBlockHash`.  This will burn us one day if we don't call a shared method.  I'd recommend an `AbstractMinerDataCall`  super class where this method is present and the two subclasses marshal the block by either hash or number.  
 
 If there are differences between the two then we need code comments pointing out the differences as the subtlety will be missed when we come back in the future,""",subclass,hyperledger,besu,518986680.0,2020.0,"```java
import com.tngtech.archunit.core.domain.JavaClasses;
import com.tngtech.archunit.core.importer.ClassFileImporter;
import com.tngtech.archunit.lang.ArchRule;
import org.junit.Test;

import static com.tngtech.archunit.lang.syntax.ArchRuleDefinition.classes;

public class MinerDataCallArchitectureTest {

    @Test
    public void minerDataCallsShouldExtendAbstractClass() {
        JavaClasses importedClasses = new ClassFileImporter()
                .importPackages(""org.hyperledger.besu.ethereum.api.jsonrpc.internal.methods"");

        ArchRule rule = classes()
                .that().haveSimpleName(""EthGetMinerDataByBlockNumber"")
                .or().haveSimpleName(""EthGetMinerDataByBlockHash"")
                .should().beAssignableTo(""org.hyperledger.besu.ethereum.api.jsonrpc.internal.methods.AbstractMinerDataCall"");

        rule.check(importedClasses);
    }
}
```",True,TRUE,1.0,--,FALSE,- nao verifica a presenca do metodo (mas nem diz qual o metodo),True,False,,,,True,True,False,False
hyperledger/besu,https://github.com/hyperledger/besu/pull/1492#discussion_r519188398,shemnon,MEMBER,ethereum/evmtool/src/main/java/org/hyperledger/besu/evmtool/PrometheusMetricsSystemModule.java,,"""If this is a class named `Prometheous*` then a call to `getMetricsSystem` should not be able to return an OTLP metrics system.  Perhaps delete this class and move the impl of this method to `MetricsSysteModule`, which currently throws an abstract class error.""",abstract class,hyperledger,besu,519188398.0,2020.0,"```java
import com.tngtech.archunit.core.domain.JavaClasses;
import com.tngtech.archunit.core.importer.ClassFileImporter;
import com.tngtech.archunit.lang.ArchRule;
import org.junit.Test;

import static com.tngtech.archunit.lang.syntax.ArchRuleDefinition.noClasses;

public class PrometheusMetricsSystemModuleTest {

    @Test
    public void prometheusMetricsSystemModuleShouldNotExist() {
        JavaClasses importedClasses = new ClassFileImporter()
                .importPackages(""org.hyperledger.besu.evmtool"");

        ArchRule rule = noClasses()
                .that().haveSimpleName(""PrometheusMetricsSystemModule"")
                .should().bePublic();

        rule.check(importedClasses);
    }
}
```",True,TRUE,0.0,0,FALSE,"- nao verifica metodo na outra classe
- apenas verifica que a classe Prometheus nao é publica",False,False,,- vai sempre falhar ,,True,True,True,True
hyperledger/besu,https://github.com/hyperledger/besu/pull/1556#discussion_r522849851,matkt,CONTRIBUTOR,ethereum/api/src/main/java/org/hyperledger/besu/ethereum/api/jsonrpc/internal/parameters/JsonCallParameter.java,,"""This was what I wanted to do at the beginning but the `CallParameter` class is in the `core` module and allows to use the `TransactionSimulator`. I looked in the `core` module and outside of the tests no class has this kind of annotation `JsonProperty`
 
 
 As `CallParamater` is used in code to call the` TransactionSimulator` and `JsonCallParamater` is used to call RPC APIs. You may want to pass additional fields to the API without needing to pass it to the simulator. So for me it is two distinct objects but we can inherit for the common part""",inherit,hyperledger,besu,522849851.0,2020.0,"```java
import com.tngtech.archunit.core.domain.JavaClasses;
import com.tngtech.archunit.core.importer.ClassFileImporter;
import com.tngtech.archunit.lang.ArchRule;
import org.junit.Test;

import static com.tngtech.archunit.lang.syntax.ArchRuleDefinition.classes;

public class JsonCallParameterArchitectureTest {

    @Test
    public void jsonCallParameterShouldExtendCallParameter() {
        JavaClasses importedClasses = new ClassFileImporter()
                .importPackages(""org.hyperledger.besu"");

        ArchRule rule = classes()
                .that().resideInAPackage(""..api.jsonrpc.internal.parameters.."")
                .and().haveSimpleName(""JsonCallParameter"")
                .should().beAssignableTo(""org.hyperledger.besu.ethereum.core.CallParameter"");

        rule.check(importedClasses);
    }
}
```",True,TRUE,2.0,--,FALSE,- representa a regra ,True,False,,,,True,True,False,False
hyperledger/besu,https://github.com/hyperledger/besu/pull/1858#discussion_r567205662,shemnon,MEMBER,ethereum/p2p/src/main/java/org/hyperledger/besu/ethereum/p2p/discovery/internal/ENRResponsePacketData.java,,"""Add this to AbstractRLPInput and plumb the method through RLPInput
 ```
   @Override
   public Bytes currentListAsBytes() {
     if (currentItem >= size) {
       throw error(""""Cannot read list, input is fully consumed"""");
     }
     if (!currentKind.isList()) {
       throw error(""""Cannot read list, current item is not a list list"""");
     }
 
     final MutableBytes scratch = MutableBytes.create(currentPayloadSize + 10);
     final int headerSize = RLPEncodingHelpers.writeListHeader(currentPayloadSize, scratch, 0);
     payloadSlice().copyTo(scratch, headerSize);
     final Bytes res = scratch.slice(0, currentPayloadSize + headerSize);
 
     setTo(nextItem());
     return res;
   }
 ```
 
 then this whole block becomes
 
 ```
     final NodeRecord enr =
         new NodeRecordFactory(IdentitySchemaInterpreter.V4).fromBytes(in.currentListAsBytes());
 ```
 
 we wind up providing the raw RLP list to the library and it can deal with the nested elements.""","override, factory",hyperledger,besu,567205662.0,2021.0,"```java
import com.tngtech.archunit.core.domain.JavaClasses;
import com.tngtech.archunit.core.importer.ClassFileImporter;
import com.tngtech.archunit.lang.ArchRule;
import org.junit.Test;

import static com.tngtech.archunit.lang.syntax.ArchRuleDefinition.methods;

public class RLPInputArchitectureTest {

    @Test
    public void abstractRLPInputShouldHaveCurrentListAsBytesMethod() {
        JavaClasses importedClasses = new ClassFileImporter()
                .importPackages(""org.hyperledger.besu"");

        ArchRule rule = methods()
                .that().areDeclaredInClassesThat().haveSimpleName(""AbstractRLPInput"")
                .should().haveName(""currentListAsBytes"");

        rule.check(importedClasses);
    }
}
```",True,TRUE,1.0,--,FALSE,"- representa parcialmente a regra, verificando que a classe tem um metodo de tal nome.",True,False,,- teste vai sempre falhar,,True,True,True,False
hyperledger/besu,https://github.com/hyperledger/besu/pull/1712#discussion_r567873798,abdelhamidbakhta,CONTRIBUTOR,ethereum/core/src/main/java/org/hyperledger/besu/ethereum/core/AccessList.java,28.0,"""Do we have some practices guidelines around using inheritance rather than composition/aggregation ?""",inherit,hyperledger,besu,567873798.0,2021.0,NO_ARCHITECTURAL_TEST_POSSIBLE,False,FALSE,0.0,0,FALSE,"- nao é regra, nao dava pra fazer mesmo",True,False,,,,False,True,True,True
hyperledger/besu,https://github.com/hyperledger/besu/pull/1882#discussion_r571455260,shemnon,MEMBER,ethereum/core/src/main/java/org/hyperledger/besu/ethereum/mainnet/MainnetProtocolSpecs.java,,"""I really don't like how powAlgorithm is being wired down as a parameter clear down to the frontier definition.  Thanos didn't do it with the halving of the epoch calculator, it was implied to be the Ethash one until it was different.  Similarly the new PoW Algorithm should be presumed to be Ethash until a fork enables it to be something else.
 
 GoQuorum, and the stack and contract variable have had enterprise chains set up with older forks with these configs, but any PoW algorithm being used by an enterprise is a very very bad idea, one that hasn't happened yet and one we shouldn't accomidate.
 
 The pattern here is to set `blockHeaderValidationBuilder` and `ommerHeaderValidationBuilder` to a version that presumes Ethash (perhaps with an explicit ethash here or two variants of create) and then in the classic protocol specs replace `blockHeaderValidationBuilder` and `ommerHeaderValidationBuilder` in the particular classic fork that specifies their use.""",contract,hyperledger,besu,571455260.0,2021.0,"```java
import com.tngtech.archunit.core.domain.JavaClasses;
import com.tngtech.archunit.core.importer.ClassFileImporter;
import com.tngtech.archunit.lang.ArchRule;
import org.junit.Test;

import static com.tngtech.archunit.lang.syntax.ArchRuleDefinition.noClasses;

public class MainnetProtocolSpecsArchitectureTest {

    @Test
    public void powAlgorithmShouldBePresumedEthash() {
        JavaClasses importedClasses = new ClassFileImporter()
                .importPackages(""org.hyperledger.besu.ethereum.mainnet"");

        ArchRule rule = noClasses()
                .that().resideInAPackage(""..mainnet.."")
                .should().dependOnClassesThat().haveNameMatching("".*Ethash.*"")
                .because(""PoW algorithm should be presumed to be Ethash until a fork enables it to be something else"");

        rule.check(importedClasses);
    }
}
```",True,TRUE,0.0,0,FALSE,- nao representa a regra,False,False,,,,True,True,True,True
